dataset_id,source_row,source_column,cell_text,resolved_text,cell_type,is_merged,merged_range
dataset_b3e38bc7209500d7fd5e82ff,5,1,,案件类别,blank,True,$A$4:$A$5
dataset_b3e38bc7209500d7fd5e82ff,5,2,,收 案,blank,True,$B$4:$B$5
dataset_b3e38bc7209500d7fd5e82ff,5,3,,结 案,blank,True,$C$4:$C$5
dataset_b3e38bc7209500d7fd5e82ff,5,4,不予 执行,不予 执行,text,False,
dataset_b3e38bc7209500d7fd5e82ff,5,5,驳回 申请,驳回 申请,text,False,
dataset_b3e38bc7209500d7fd5e82ff,5,6,执行 完毕,执行 完毕,text,False,
dataset_b3e38bc7209500d7fd5e82ff,5,7,终结 执行,终结 执行,text,False,
dataset_b3e38bc7209500d7fd5e82ff,5,8,终结本次 执行程序,终结本次 执行程序,text,False,
dataset_b3e38bc7209500d7fd5e82ff,5,9,其他,其他,text,False,
dataset_b3e38bc7209500d7fd5e82ff,5,10,,未结,blank,True,$J$4:$J$5
dataset_b3e38bc7209500d7fd5e82ff,6,1,合 计,合 计,text,False,
dataset_b3e38bc7209500d7fd5e82ff,6,2,6447913,6447913,text,False,
dataset_b3e38bc7209500d7fd5e82ff,6,3,6612505,6612505,text,False,
dataset_b3e38bc7209500d7fd5e82ff,6,4,17917,17917,text,False,
dataset_b3e38bc7209500d7fd5e82ff,6,5,34627,34627,text,False,
dataset_b3e38bc7209500d7fd5e82ff,6,6,2158077,2158077,text,False,
dataset_b3e38bc7209500d7fd5e82ff,6,7,1363039,1363039,text,False,
dataset_b3e38bc7209500d7fd5e82ff,6,8,2966244,2966244,text,False,
dataset_b3e38bc7209500d7fd5e82ff,6,9,72601,72601,text,False,
dataset_b3e38bc7209500d7fd5e82ff,6,10,706392,706392,text,False,
dataset_b3e38bc7209500d7fd5e82ff,7,1,刑事财产刑或附带民事 赔偿生效判决、裁定、 调解书,刑事财产刑或附带民事 赔偿生效判决、裁定、 调解书,text,False,
dataset_b3e38bc7209500d7fd5e82ff,7,2,466068,466068,text,False,
dataset_b3e38bc7209500d7fd5e82ff,7,3,459288,459288,text,False,
dataset_b3e38bc7209500d7fd5e82ff,7,4,172,172,text,False,
dataset_b3e38bc7209500d7fd5e82ff,7,5,949,949,text,False,
dataset_b3e38bc7209500d7fd5e82ff,7,6,204176,204176,text,False,
dataset_b3e38bc7209500d7fd5e82ff,7,7,34912,34912,text,False,
dataset_b3e38bc7209500d7fd5e82ff,7,8,216808,216808,text,False,
dataset_b3e38bc7209500d7fd5e82ff,7,9,2271,2271,text,False,
dataset_b3e38bc7209500d7fd5e82ff,7,10,31259,31259,text,False,
dataset_b3e38bc7209500d7fd5e82ff,8,1,具有执行内容民事案件 生效判决书、裁定书、 调解书、支付令,具有执行内容民事案件 生效判决书、裁定书、 调解书、支付令,text,False,
dataset_b3e38bc7209500d7fd5e82ff,8,2,5333082,5333082,text,False,
dataset_b3e38bc7209500d7fd5e82ff,8,3,5495154,5495154,text,False,
dataset_b3e38bc7209500d7fd5e82ff,8,4,2231,2231,text,False,
dataset_b3e38bc7209500d7fd5e82ff,8,5,18134,18134,text,False,
dataset_b3e38bc7209500d7fd5e82ff,8,6,1699245,1699245,text,False,
dataset_b3e38bc7209500d7fd5e82ff,8,7,1210274,1210274,text,False,
dataset_b3e38bc7209500d7fd5e82ff,8,8,2532759,2532759,text,False,
dataset_b3e38bc7209500d7fd5e82ff,8,9,32511,32511,text,False,
dataset_b3e38bc7209500d7fd5e82ff,8,10,615847,615847,text,False,
dataset_b3e38bc7209500d7fd5e82ff,9,1,具有执行内容行政案件 生效判决书、裁定书、 调解书,具有执行内容行政案件 生效判决书、裁定书、 调解书,text,False,
dataset_b3e38bc7209500d7fd5e82ff,9,2,61336,61336,text,False,
dataset_b3e38bc7209500d7fd5e82ff,9,3,62669,62669,text,False,
dataset_b3e38bc7209500d7fd5e82ff,9,4,64,64,text,False,
dataset_b3e38bc7209500d7fd5e82ff,9,5,716,716,text,False,
dataset_b3e38bc7209500d7fd5e82ff,9,6,31189,31189,text,False,
dataset_b3e38bc7209500d7fd5e82ff,9,7,11684,11684,text,False,
dataset_b3e38bc7209500d7fd5e82ff,9,8,18440,18440,text,False,
dataset_b3e38bc7209500d7fd5e82ff,9,9,576,576,text,False,
dataset_b3e38bc7209500d7fd5e82ff,9,10,3518,3518,text,False,
dataset_b3e38bc7209500d7fd5e82ff,10,1,具有执行内容行政赔偿 案件生效判决书、裁定 书、调解书,具有执行内容行政赔偿 案件生效判决书、裁定 书、调解书,text,False,
dataset_b3e38bc7209500d7fd5e82ff,10,2,6715,6715,text,False,
dataset_b3e38bc7209500d7fd5e82ff,10,3,6634,6634,text,False,
dataset_b3e38bc7209500d7fd5e82ff,10,4,15,15,text,False,
dataset_b3e38bc7209500d7fd5e82ff,10,5,27,27,text,False,
dataset_b3e38bc7209500d7fd5e82ff,10,6,2990,2990,text,False,
dataset_b3e38bc7209500d7fd5e82ff,10,7,1662,1662,text,False,
dataset_b3e38bc7209500d7fd5e82ff,10,8,1912,1912,text,False,
dataset_b3e38bc7209500d7fd5e82ff,10,9,28,28,text,False,
dataset_b3e38bc7209500d7fd5e82ff,10,10,480,480,text,False,
dataset_b3e38bc7209500d7fd5e82ff,11,1,经人民法院裁定认可的 香港特区法院裁判,经人民法院裁定认可的 香港特区法院裁判,text,False,
dataset_b3e38bc7209500d7fd5e82ff,11,2,109,109,text,False,
dataset_b3e38bc7209500d7fd5e82ff,11,3,106,106,text,False,
dataset_b3e38bc7209500d7fd5e82ff,11,4,4,4,text,False,
dataset_b3e38bc7209500d7fd5e82ff,11,5,4,4,text,False,
dataset_b3e38bc7209500d7fd5e82ff,11,6,23,23,text,False,
dataset_b3e38bc7209500d7fd5e82ff,11,7,9,9,text,False,
dataset_b3e38bc7209500d7fd5e82ff,11,8,51,51,text,False,
dataset_b3e38bc7209500d7fd5e82ff,11,9,15,15,text,False,
dataset_b3e38bc7209500d7fd5e82ff,11,10,18,18,text,False,
dataset_b3e38bc7209500d7fd5e82ff,12,1,经人民法院裁定认可的 澳门特区法院裁判,经人民法院裁定认可的 澳门特区法院裁判,text,False,
dataset_b3e38bc7209500d7fd5e82ff,12,2,8,8,text,False,
dataset_b3e38bc7209500d7fd5e82ff,12,3,13,13,text,False,
dataset_b3e38bc7209500d7fd5e82ff,12,4,,,blank,False,
dataset_b3e38bc7209500d7fd5e82ff,12,5,,,blank,False,
dataset_b3e38bc7209500d7fd5e82ff,12,6,5,5,text,False,
dataset_b3e38bc7209500d7fd5e82ff,12,7,5,5,text,False,
dataset_b3e38bc7209500d7fd5e82ff,12,8,3,3,text,False,
dataset_b3e38bc7209500d7fd5e82ff,12,9,,,blank,False,
dataset_b3e38bc7209500d7fd5e82ff,12,10,5,5,text,False,
dataset_b3e38bc7209500d7fd5e82ff,13,1,经人民法院裁定认可的 台湾地区法院裁判,经人民法院裁定认可的 台湾地区法院裁判,text,False,
dataset_b3e38bc7209500d7fd5e82ff,13,2,33,33,text,False,
dataset_b3e38bc7209500d7fd5e82ff,13,3,30,30,text,False,
dataset_b3e38bc7209500d7fd5e82ff,13,4,,,blank,False,
dataset_b3e38bc7209500d7fd5e82ff,13,5,2,2,text,False,
dataset_b3e38bc7209500d7fd5e82ff,13,6,8,8,text,False,
dataset_b3e38bc7209500d7fd5e82ff,13,7,6,6,text,False,
dataset_b3e38bc7209500d7fd5e82ff,13,8,14,14,text,False,
dataset_b3e38bc7209500d7fd5e82ff,13,9,,,blank,False,
dataset_b3e38bc7209500d7fd5e82ff,13,10,11,11,text,False,
dataset_b3e38bc7209500d7fd5e82ff,14,1,香港特区仲裁裁决,香港特区仲裁裁决,text,False,
dataset_b3e38bc7209500d7fd5e82ff,14,2,77,77,text,False,
dataset_b3e38bc7209500d7fd5e82ff,14,3,76,76,text,False,
dataset_b3e38bc7209500d7fd5e82ff,14,4,4,4,text,False,
dataset_b3e38bc7209500d7fd5e82ff,14,5,2,2,text,False,
dataset_b3e38bc7209500d7fd5e82ff,14,6,23,23,text,False,
dataset_b3e38bc7209500d7fd5e82ff,14,7,12,12,text,False,
dataset_b3e38bc7209500d7fd5e82ff,14,8,32,32,text,False,
dataset_b3e38bc7209500d7fd5e82ff,14,9,3,3,text,False,
dataset_b3e38bc7209500d7fd5e82ff,14,10,13,13,text,False,
dataset_b3e38bc7209500d7fd5e82ff,15,1,经人民法院裁定认可的 澳门特区仲裁裁决,经人民法院裁定认可的 澳门特区仲裁裁决,text,False,
dataset_b3e38bc7209500d7fd5e82ff,15,2,11,11,text,False,
dataset_b3e38bc7209500d7fd5e82ff,15,3,12,12,text,False,
dataset_b3e38bc7209500d7fd5e82ff,15,4,,,blank,False,
dataset_b3e38bc7209500d7fd5e82ff,15,5,,,blank,False,
dataset_b3e38bc7209500d7fd5e82ff,15,6,4,4,text,False,
dataset_b3e38bc7209500d7fd5e82ff,15,7,1,1,text,False,
dataset_b3e38bc7209500d7fd5e82ff,15,8,7,7,text,False,
dataset_b3e38bc7209500d7fd5e82ff,15,9,,,blank,False,
dataset_b3e38bc7209500d7fd5e82ff,15,10,,,blank,False,
dataset_b3e38bc7209500d7fd5e82ff,16,1,经人民法院裁定认可的 台湾地区仲裁裁决,经人民法院裁定认可的 台湾地区仲裁裁决,text,False,
dataset_b3e38bc7209500d7fd5e82ff,16,2,11,11,text,False,
dataset_b3e38bc7209500d7fd5e82ff,16,3,11,11,text,False,
dataset_b3e38bc7209500d7fd5e82ff,16,4,,,blank,False,
dataset_b3e38bc7209500d7fd5e82ff,16,5,,,blank,False,
dataset_b3e38bc7209500d7fd5e82ff,16,6,3,3,text,False,
dataset_b3e38bc7209500d7fd5e82ff,16,7,2,2,text,False,
dataset_b3e38bc7209500d7fd5e82ff,16,8,5,5,text,False,
dataset_b3e38bc7209500d7fd5e82ff,16,9,1,1,text,False,
dataset_b3e38bc7209500d7fd5e82ff,16,10,2,2,text,False,
dataset_b3e38bc7209500d7fd5e82ff,17,1,经人民法院裁定承认的 外国法院裁判,经人民法院裁定承认的 外国法院裁判,text,False,
dataset_b3e38bc7209500d7fd5e82ff,17,2,21,21,text,False,
dataset_b3e38bc7209500d7fd5e82ff,17,3,23,23,text,False,
dataset_b3e38bc7209500d7fd5e82ff,17,4,,,blank,False,
dataset_b3e38bc7209500d7fd5e82ff,17,5,,,blank,False,
dataset_b3e38bc7209500d7fd5e82ff,17,6,6,6,text,False,
dataset_b3e38bc7209500d7fd5e82ff,17,7,10,10,text,False,
dataset_b3e38bc7209500d7fd5e82ff,17,8,7,7,text,False,
dataset_b3e38bc7209500d7fd5e82ff,17,9,,,blank,False,
dataset_b3e38bc7209500d7fd5e82ff,17,10,3,3,text,False,
dataset_b3e38bc7209500d7fd5e82ff,18,1,经人民法院裁定承认的 国外仲裁裁决,经人民法院裁定承认的 国外仲裁裁决,text,False,
dataset_b3e38bc7209500d7fd5e82ff,18,2,342,342,text,False,
dataset_b3e38bc7209500d7fd5e82ff,18,3,344,344,text,False,
dataset_b3e38bc7209500d7fd5e82ff,18,4,4,4,text,False,
dataset_b3e38bc7209500d7fd5e82ff,18,5,14,14,text,False,
dataset_b3e38bc7209500d7fd5e82ff,18,6,129,129,text,False,
dataset_b3e38bc7209500d7fd5e82ff,18,7,59,59,text,False,
dataset_b3e38bc7209500d7fd5e82ff,18,8,113,113,text,False,
dataset_b3e38bc7209500d7fd5e82ff,18,9,25,25,text,False,
dataset_b3e38bc7209500d7fd5e82ff,18,10,30,30,text,False,
dataset_b3e38bc7209500d7fd5e82ff,19,1,国内仲裁裁决,国内仲裁裁决,text,False,
dataset_b3e38bc7209500d7fd5e82ff,19,2,428128,428128,text,False,
dataset_b3e38bc7209500d7fd5e82ff,19,3,431383,431383,text,False,
dataset_b3e38bc7209500d7fd5e82ff,19,4,14680,14680,text,False,
dataset_b3e38bc7209500d7fd5e82ff,19,5,13510,13510,text,False,
dataset_b3e38bc7209500d7fd5e82ff,19,6,161566,161566,text,False,
dataset_b3e38bc7209500d7fd5e82ff,19,7,70764,70764,text,False,
dataset_b3e38bc7209500d7fd5e82ff,19,8,136076,136076,text,False,
dataset_b3e38bc7209500d7fd5e82ff,19,9,34787,34787,text,False,
dataset_b3e38bc7209500d7fd5e82ff,19,10,34079,34079,text,False,
dataset_b3e38bc7209500d7fd5e82ff,20,1,具有强制执行力的公证 债权文书,具有强制执行力的公证 债权文书,text,False,
dataset_b3e38bc7209500d7fd5e82ff,20,2,30351,30351,text,False,
dataset_b3e38bc7209500d7fd5e82ff,20,3,32233,32233,text,False,
dataset_b3e38bc7209500d7fd5e82ff,20,4,432,432,text,False,
dataset_b3e38bc7209500d7fd5e82ff,20,5,331,331,text,False,
dataset_b3e38bc7209500d7fd5e82ff,20,6,6749,6749,text,False,
dataset_b3e38bc7209500d7fd5e82ff,20,7,11628,11628,text,False,
dataset_b3e38bc7209500d7fd5e82ff,20,8,12575,12575,text,False,
dataset_b3e38bc7209500d7fd5e82ff,20,9,518,518,text,False,
dataset_b3e38bc7209500d7fd5e82ff,20,10,6799,6799,text,False,
dataset_b3e38bc7209500d7fd5e82ff,21,1,经人民法院裁定准予 强制执行的非诉行政行为,经人民法院裁定准予 强制执行的非诉行政行为,text,False,
dataset_b3e38bc7209500d7fd5e82ff,21,2,37406,37406,text,False,
dataset_b3e38bc7209500d7fd5e82ff,21,3,38545,38545,text,False,
dataset_b3e38bc7209500d7fd5e82ff,21,4,94,94,text,False,
dataset_b3e38bc7209500d7fd5e82ff,21,5,226,226,text,False,
dataset_b3e38bc7209500d7fd5e82ff,21,6,21345,21345,text,False,
dataset_b3e38bc7209500d7fd5e82ff,21,7,5129,5129,text,False,
dataset_b3e38bc7209500d7fd5e82ff,21,8,11567,11567,text,False,
dataset_b3e38bc7209500d7fd5e82ff,21,9,184,184,text,False,
dataset_b3e38bc7209500d7fd5e82ff,21,10,2482,2482,text,False,
dataset_b3e38bc7209500d7fd5e82ff,22,1,先予执行裁定,先予执行裁定,text,False,
dataset_b3e38bc7209500d7fd5e82ff,22,2,3422,3422,text,False,
dataset_b3e38bc7209500d7fd5e82ff,22,3,3926,3926,text,False,
dataset_b3e38bc7209500d7fd5e82ff,22,4,15,15,text,False,
dataset_b3e38bc7209500d7fd5e82ff,22,5,65,65,text,False,
dataset_b3e38bc7209500d7fd5e82ff,22,6,1716,1716,text,False,
dataset_b3e38bc7209500d7fd5e82ff,22,7,761,761,text,False,
dataset_b3e38bc7209500d7fd5e82ff,22,8,1137,1137,text,False,
dataset_b3e38bc7209500d7fd5e82ff,22,9,232,232,text,False,
dataset_b3e38bc7209500d7fd5e82ff,22,10,481,481,text,False,
dataset_b3e38bc7209500d7fd5e82ff,23,1,司法罚款决定,司法罚款决定,text,False,
dataset_b3e38bc7209500d7fd5e82ff,23,2,3370,3370,text,False,
dataset_b3e38bc7209500d7fd5e82ff,23,3,3310,3310,text,False,
dataset_b3e38bc7209500d7fd5e82ff,23,4,1,1,text,False,
dataset_b3e38bc7209500d7fd5e82ff,23,5,12,12,text,False,
dataset_b3e38bc7209500d7fd5e82ff,23,6,2473,2473,text,False,
dataset_b3e38bc7209500d7fd5e82ff,23,7,144,144,text,False,
dataset_b3e38bc7209500d7fd5e82ff,23,8,658,658,text,False,
dataset_b3e38bc7209500d7fd5e82ff,23,9,22,22,text,False,
dataset_b3e38bc7209500d7fd5e82ff,23,10,179,179,text,False,
dataset_b3e38bc7209500d7fd5e82ff,24,1,人民法院或赔偿委员会 作出的生效赔偿决定,人民法院或赔偿委员会 作出的生效赔偿决定,text,False,
dataset_b3e38bc7209500d7fd5e82ff,24,2,,,blank,False,
dataset_b3e38bc7209500d7fd5e82ff,24,3,,,blank,False,
dataset_b3e38bc7209500d7fd5e82ff,24,4,,,blank,False,
dataset_b3e38bc7209500d7fd5e82ff,24,5,,,blank,False,
dataset_b3e38bc7209500d7fd5e82ff,24,6,,,blank,False,
dataset_b3e38bc7209500d7fd5e82ff,24,7,,,blank,False,
dataset_b3e38bc7209500d7fd5e82ff,24,8,,,blank,False,
dataset_b3e38bc7209500d7fd5e82ff,24,9,,,blank,False,
dataset_b3e38bc7209500d7fd5e82ff,24,10,,,blank,False,
dataset_b3e38bc7209500d7fd5e82ff,25,1,司法拘留决定,司法拘留决定,text,False,
dataset_b3e38bc7209500d7fd5e82ff,25,2,,,blank,False,
dataset_b3e38bc7209500d7fd5e82ff,25,3,,,blank,False,
dataset_b3e38bc7209500d7fd5e82ff,25,4,,,blank,False,
dataset_b3e38bc7209500d7fd5e82ff,25,5,,,blank,False,
dataset_b3e38bc7209500d7fd5e82ff,25,6,,,blank,False,
dataset_b3e38bc7209500d7fd5e82ff,25,7,,,blank,False,
dataset_b3e38bc7209500d7fd5e82ff,25,8,,,blank,False,
dataset_b3e38bc7209500d7fd5e82ff,25,9,,,blank,False,
dataset_b3e38bc7209500d7fd5e82ff,25,10,,,blank,False,
dataset_b3e38bc7209500d7fd5e82ff,26,1,其 他,其 他,text,False,
dataset_b3e38bc7209500d7fd5e82ff,26,2,77423,77423,text,False,
dataset_b3e38bc7209500d7fd5e82ff,26,3,78748,78748,text,False,
dataset_b3e38bc7209500d7fd5e82ff,26,4,201,201,text,False,
dataset_b3e38bc7209500d7fd5e82ff,26,5,635,635,text,False,
dataset_b3e38bc7209500d7fd5e82ff,26,6,26427,26427,text,False,
dataset_b3e38bc7209500d7fd5e82ff,26,7,15977,15977,text,False,
dataset_b3e38bc7209500d7fd5e82ff,26,8,34080,34080,text,False,
dataset_b3e38bc7209500d7fd5e82ff,26,9,1428,1428,text,False,
dataset_b3e38bc7209500d7fd5e82ff,26,10,11186,11186,text,False,
dataset_10809d58fecbe7e5d843d0a3,1,1,表2,表2,text,False,
dataset_10809d58fecbe7e5d843d0a3,1,2,,,blank,False,
dataset_10809d58fecbe7e5d843d0a3,1,3,,,blank,False,
dataset_10809d58fecbe7e5d843d0a3,1,4,,,blank,False,
dataset_10809d58fecbe7e5d843d0a3,1,5,,,blank,False,
dataset_10809d58fecbe7e5d843d0a3,2,1,2019年全国民政事业发展情况统计表,2019年全国民政事业发展情况统计表,text,False,
dataset_10809d58fecbe7e5d843d0a3,2,2,,,blank,False,
dataset_10809d58fecbe7e5d843d0a3,2,3,,,blank,False,
dataset_10809d58fecbe7e5d843d0a3,2,4,,,blank,False,
dataset_10809d58fecbe7e5d843d0a3,2,5,,,blank,False,
dataset_10809d58fecbe7e5d843d0a3,3,1,地区,地区,text,False,
dataset_10809d58fecbe7e5d843d0a3,3,2,人均民政 事业费支出 (元/人),人均民政 事业费支出 (元/人),text,False,
dataset_10809d58fecbe7e5d843d0a3,3,3,民政事业 费支出占 财政支出 比重(%),民政事业 费支出占 财政支出 比重(%),text,False,
dataset_10809d58fecbe7e5d843d0a3,3,4,每万人拥有 民政服务机 构和设施 (个/万人),每万人拥有 民政服务机 构和设施 (个/万人),text,False,
dataset_10809d58fecbe7e5d843d0a3,3,5,每万人拥有 民政服务机 构和设施职 工(人/万人),每万人拥有 民政服务机 构和设施职 工(人/万人),text,False,
dataset_10809d58fecbe7e5d843d0a3,4,1,全 国,全 国,text,False,
dataset_10809d58fecbe7e5d843d0a3,4,2,305.6,305.6,text,False,
dataset_10809d58fecbe7e5d843d0a3,4,3,1.8,1.8,text,False,
dataset_10809d58fecbe7e5d843d0a3,4,4,4.0,4.0,text,False,
dataset_10809d58fecbe7e5d843d0a3,4,5,17.7,17.7,text,False,
dataset_10809d58fecbe7e5d843d0a3,5,1,北 京,北 京,text,False,
dataset_10809d58fecbe7e5d843d0a3,5,2,760.7,760.7,text,False,
dataset_10809d58fecbe7e5d843d0a3,5,3,2.2,2.2,text,False,
dataset_10809d58fecbe7e5d843d0a3,5,4,5.9,5.9,text,False,
dataset_10809d58fecbe7e5d843d0a3,5,5,33.3,33.3,text,False,
dataset_10809d58fecbe7e5d843d0a3,6,1,天 津,天 津,text,False,
dataset_10809d58fecbe7e5d843d0a3,6,2,446.5,446.5,text,False,
dataset_10809d58fecbe7e5d843d0a3,6,3,2.0,2.0,text,False,
dataset_10809d58fecbe7e5d843d0a3,6,4,2.1,2.1,text,False,
dataset_10809d58fecbe7e5d843d0a3,6,5,14.6,14.6,text,False,
dataset_10809d58fecbe7e5d843d0a3,7,1,河 北,河 北,text,False,
dataset_10809d58fecbe7e5d843d0a3,7,2,191.1,191.1,text,False,
dataset_10809d58fecbe7e5d843d0a3,7,3,1.7,1.7,text,False,
dataset_10809d58fecbe7e5d843d0a3,7,4,5.2,5.2,text,False,
dataset_10809d58fecbe7e5d843d0a3,7,5,14.6,14.6,text,False,
dataset_10809d58fecbe7e5d843d0a3,8,1,山 西,山 西,text,False,
dataset_10809d58fecbe7e5d843d0a3,8,2,286.5,286.5,text,False,
dataset_10809d58fecbe7e5d843d0a3,8,3,2.3,2.3,text,False,
dataset_10809d58fecbe7e5d843d0a3,8,4,2.2,2.2,text,False,
dataset_10809d58fecbe7e5d843d0a3,8,5,9.6,9.6,text,False,
dataset_10809d58fecbe7e5d843d0a3,9,1,内蒙古,内蒙古,text,False,
dataset_10809d58fecbe7e5d843d0a3,9,2,489.3,489.3,text,False,
dataset_10809d58fecbe7e5d843d0a3,9,3,2.4,2.4,text,False,
dataset_10809d58fecbe7e5d843d0a3,9,4,2.3,2.3,text,False,
dataset_10809d58fecbe7e5d843d0a3,9,5,11.9,11.9,text,False,
dataset_10809d58fecbe7e5d843d0a3,10,1,辽 宁,辽 宁,text,False,
dataset_10809d58fecbe7e5d843d0a3,10,2,261.1,261.1,text,False,
dataset_10809d58fecbe7e5d843d0a3,10,3,2.0,2.0,text,False,
dataset_10809d58fecbe7e5d843d0a3,10,4,2.4,2.4,text,False,
dataset_10809d58fecbe7e5d843d0a3,10,5,15.2,15.2,text,False,
dataset_10809d58fecbe7e5d843d0a3,11,1,吉 林,吉 林,text,False,
dataset_10809d58fecbe7e5d843d0a3,11,2,321.6,321.6,text,False,
dataset_10809d58fecbe7e5d843d0a3,11,3,2.2,2.2,text,False,
dataset_10809d58fecbe7e5d843d0a3,11,4,6.7,6.7,text,False,
dataset_10809d58fecbe7e5d843d0a3,11,5,19.3,19.3,text,False,
dataset_10809d58fecbe7e5d843d0a3,12,1,黑龙江,黑龙江,text,False,
dataset_10809d58fecbe7e5d843d0a3,12,2,250.4,250.4,text,False,
dataset_10809d58fecbe7e5d843d0a3,12,3,1.9,1.9,text,False,
dataset_10809d58fecbe7e5d843d0a3,12,4,1.4,1.4,text,False,
dataset_10809d58fecbe7e5d843d0a3,12,5,10.3,10.3,text,False,
dataset_10809d58fecbe7e5d843d0a3,13,1,上 海,上 海,text,False,
dataset_10809d58fecbe7e5d843d0a3,13,2,675.2,675.2,text,False,
dataset_10809d58fecbe7e5d843d0a3,13,3,2.0,2.0,text,False,
dataset_10809d58fecbe7e5d843d0a3,13,4,4.2,4.2,text,False,
dataset_10809d58fecbe7e5d843d0a3,13,5,55.2,55.2,text,False,
dataset_10809d58fecbe7e5d843d0a3,14,1,江 苏,江 苏,text,False,
dataset_10809d58fecbe7e5d843d0a3,14,2,311.3,311.3,text,False,
dataset_10809d58fecbe7e5d843d0a3,14,3,2.0,2.0,text,False,
dataset_10809d58fecbe7e5d843d0a3,14,4,5.8,5.8,text,False,
dataset_10809d58fecbe7e5d843d0a3,14,5,30.9,30.9,text,False,
dataset_10809d58fecbe7e5d843d0a3,15,1,浙 江,浙 江,text,False,
dataset_10809d58fecbe7e5d843d0a3,15,2,275.4,275.4,text,False,
dataset_10809d58fecbe7e5d843d0a3,15,3,1.6,1.6,text,False,
dataset_10809d58fecbe7e5d843d0a3,15,4,6.9,6.9,text,False,
dataset_10809d58fecbe7e5d843d0a3,15,5,25.4,25.4,text,False,
dataset_10809d58fecbe7e5d843d0a3,16,1,安 徽,安 徽,text,False,
dataset_10809d58fecbe7e5d843d0a3,16,2,299.6,299.6,text,False,
dataset_10809d58fecbe7e5d843d0a3,16,3,2.6,2.6,text,False,
dataset_10809d58fecbe7e5d843d0a3,16,4,1.6,1.6,text,False,
dataset_10809d58fecbe7e5d843d0a3,16,5,9.1,9.1,text,False,
dataset_10809d58fecbe7e5d843d0a3,17,1,福 建,福 建,text,False,
dataset_10809d58fecbe7e5d843d0a3,17,2,225.6,225.6,text,False,
dataset_10809d58fecbe7e5d843d0a3,17,3,1.8,1.8,text,False,
dataset_10809d58fecbe7e5d843d0a3,17,4,3.0,3.0,text,False,
dataset_10809d58fecbe7e5d843d0a3,17,5,9.2,9.2,text,False,
dataset_10809d58fecbe7e5d843d0a3,18,1,江西,江西,text,False,
dataset_10809d58fecbe7e5d843d0a3,18,2,307.4,307.4,text,False,
dataset_10809d58fecbe7e5d843d0a3,18,3,2.2,2.2,text,False,
dataset_10809d58fecbe7e5d843d0a3,18,4,3.6,3.6,text,False,
dataset_10809d58fecbe7e5d843d0a3,18,5,17.4,17.4,text,False,
dataset_10809d58fecbe7e5d843d0a3,19,1,山 东,山 东,text,False,
dataset_10809d58fecbe7e5d843d0a3,19,2,167.9,167.9,text,False,
dataset_10809d58fecbe7e5d843d0a3,19,3,1.6,1.6,text,False,
